text,created_at,screen_name,.pred_positive,.pred_neutral,.pred_negative,sentiment
@GrabID mohon di bantu HP kawan saya smlm tertinggal di mobil driver no pol nya B 2848 SCZ tlg dibantu admin...,2022-11-22T08:43:19Z,AgusWahidnew,0.26418777810048855,0.29590338673038336,0.4399088351691281,negative
"Kesekolah malah cosplay grab anjj 
Tolong ini @GrabID https://t.co/QnVr8tB3cF",2022-11-22T08:16:26Z,akunnandar,0.23030198330031235,0.2562501206698791,0.5134478960298084,negative
@ovo_id @GrabID Jangan menyerah ya minsay .  jika kamu gagal. Ulangi kegagalanmu setiap hari hingga bosmu menyerah.. 😁✌️,2022-11-22T07:20:02Z,rikavia30,0.22906509024150443,0.4679418946042413,0.3029930151542543,neutral
"Jika kau merasa dirimu tidak berguna, ingat ada yang namanya GrabBike Hemat. @GrabID https://t.co/1ilkU3Amed",2022-11-22T09:25:19Z,ddycndra,0.21570854952671778,0.21787871925641197,0.5664127312168703,negative
@ciloqciliq @GrabID mau dibeliin? daripada di tempatku belum masuk Grab nya,2022-11-22T07:23:13Z,spyndutz,0.23679038053770082,0.3337448114290887,0.4294648080332105,negative
"Susah bgt ya jd gw, grab bermasalah bgt aja gaberani ngasih rating bintang 4, tar yg kena serang malah gw soalnya. Gimana nih @GrabID yang paling antikritik",2022-11-22T08:16:38Z,riskayuniatri,0.22869363460173078,0.2643299555988646,0.5069764097994046,negative
Grab ga bakalan ngadain diskon khusus pelajar kah? @GrabID,2022-11-22T05:02:14Z,Faxfalay,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@ovo_id @GrabID Haii miinn @GrabID , don't be sadd yaaa, daripadah bersedih mending kita order makanan yang buanyak lwat GrabFood. Biar mood nya balek lagiii. Apalagi bayar pake Ovo, pasti promonya tambah banyakk. Tinggal duduk manis sambil nonton drama favorit, makanan dianter gapake lama💖",2022-11-22T10:03:23Z,RindaRizki,0.30754136460488823,0.44543365054492484,0.2470249848501869,neutral
@jek___ @GrabID gw lagi di pertambangan kira kira abang grabnya mau ngantrin gak ya,2022-11-21T23:43:18Z,dogyftcat,0.26320634617204014,0.24579309689701934,0.4910005569309406,negative
"@GrabID Negara Arab lolos piala dunia
Kabarnya masuk berita
Meski mimin Grab gk bisa ngomongin bola
Yg penting tetep ngertiin kita

Ke Belanda beli sampo
Pake mobil mewah bareng si mandra
Emang paling beda adminnya @ovo_id 
Bagiin hadiah buat hibur saudara",2022-11-21T23:19:14Z,fiersabesaran,0.2670242919062503,0.33853572589368325,0.3944399822000664,negative
"Ancur, grab sameday dari jam 3 sore ampe sekarang belum sampe, drivernya gabisa baca map nyasar mulu di chat jg ga respon @GrabID",2022-11-22T00:36:37Z,Hypervenom_46,0.2788448039523722,0.38690293906089956,0.3342522569867281,neutral
@jek___ @GrabID Selamat jek kamu dpt voucher dari grab,2022-11-21T23:11:47Z,ffdsyah,0.2343185886839428,0.4449259093818053,0.32075550193425184,neutral
@GrabID Min saya pernah komplain soal voucher grab yang tidak bisa dipakai melalui call center. Saya udh bikin laporan Tapi tidak kunjung tersolusikan. Banyak banget voucher grab yang gak bisa dipakai. Ini sudah mau akhir taun. Yang jadi pertanyaan itu duitnya lari kemana??,2022-11-21T22:59:13Z,xelxxxo,0.2417581425194015,0.22083116958442725,0.5374106878961712,negative
@GrabID Selalu ada yg terbaru dari Grab,2022-11-21T21:18:39Z,deniwiii,0.2316663535096779,0.4616294737492031,0.3067041727411189,neutral
@jek___ @GrabID Konon katanya Harry Maguire bolongin akua gelas nya make kunci motor nya Sterling yg beat karbu,2022-11-21T22:26:36Z,qjunpyo,0.22791666051274984,0.511515289265737,0.26056805022151325,neutral
@ovo_id @GrabID Min @ovo_id min @GrabID Yuk ahhh semangat 🔥 Mulai semua dari yang bisa bikin senyum dan paling ngak Semangat sekitar bisa bikin Mood jadi baik dan senyum senyum sendiri loh 🤭 semangat ya buat kalian semua 😘,2022-11-21T22:04:31Z,AP_Bhuu,0.5230213024780291,0.22437084199589344,0.25260785552607734,positive
@GrabID wkwk sa ae lu grab tp kocakkk 😂,2022-11-21T19:56:56Z,hanyasabar11,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@ovo_id @GrabID Min @GrabID jangan sedih. Semangat yaa!
Biar mimin @ovo_id aja yg sedih karna mau bagi-bagi saldo, mimin grab jangan~",2022-11-21T20:42:01Z,shallymh_,0.2245474038658855,0.26437754439743477,0.5110750517366797,negative
@GrabID haha mo ketawa liat mimin grab pas #PialaDunia2022 dan #FIFAWorldCup kgk bsa join sabar haha,2022-11-21T19:54:35Z,karenanitagirl,0.2621705271402644,0.28876444404824053,0.44906502881149496,negative
@GrabID Nungguu promo nihh dari grab,2022-11-21T20:01:25Z,Humma1305,0.2343185886839428,0.4449259093818053,0.32075550193425184,neutral
"@ovo_id @GrabID Papan lama terpecah belah,
Anak menangis meminta bola.
Jangan menyerah jangan kalah,
Semangat kita selalu menyala.

@GrabID",2022-11-21T20:39:20Z,yudilesmana_,0.23058104712825792,0.26291079129152145,0.5065081615802206,negative
@GrabID Promo donk min grab ⚽⚽⚽,2022-11-21T19:53:39Z,Britanimnz,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID Wahh nunggu promonya ajaa nihh dari grab,2022-11-21T19:56:38Z,MyBabySuga13,0.2343185886839428,0.4449259093818053,0.32075550193425184,neutral
@GrabID Hahaha grab mah emang juara!,2022-11-21T19:58:30Z,LinseyWijaya,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID Bikin penasaran aja nih grab 😆,2022-11-21T19:59:40Z,PeterWang5758,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@GrabID Emang grab juara dah, selalu terdepan!",2022-11-21T20:01:40Z,NadineChandra88,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@GrabID Ini apa sih, grab???",2022-11-21T19:58:17Z,Kris_tal14,0.21667937308522714,0.21453556269072077,0.5687850642240522,negative
@GrabID Hahahaha kocak nih grab 🤣🤣🤣,2022-11-21T19:52:17Z,ilyasovanh,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID duh duh grab😂😂,2022-11-21T19:59:04Z,HikmaSholeha,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"Rangorang kalo stress biasanya mogok makan, kalo aku malah makan dulu makan lagi makan terosss GrabFood terosss

Untung Grab aku udah Platinum User, jadi sekalian redeem Voucher Diskon Kilat 🤤 
thanks #GrabRewardsID @GrabID https://t.co/XhtJzVnHku",2022-11-21T19:34:01Z,ciloqciliq,0.2822365715291645,0.4697855639867979,0.24797786448403772,neutral
@GrabID min driver mu dari tadi engga ada chat sama sekali. Dan saya juga sudah chat tapi tidak ada respon apa bisa di batalkan,2022-11-21T17:53:59Z,glouings,0.2164341710164289,0.2182618762875976,0.5653039526959734,negative
"Tadi pulang naik ojol @GrabID gatau kenapa pembayarannya jadi cash padahal settingan selalu Ovo. Jadi pas turun ditagih abangnya pas diliat ternyata opsi pembayaran tunai, untung lagi megang uang cash",2022-11-21T17:30:51Z,shakuyaa,0.23803651220623495,0.28455185374531483,0.47741163404845016,negative
@GrabID Saya suka grab,2022-11-21T16:19:21Z,annecaspa12,0.5627696026530218,0.2150246675394075,0.22220572980757083,positive
"Tau aja @GrabID aku lagi butuh angin semilir angin dan indah nya langit 🙂☁
Walaupun rumah deket serasa jauh, karena bawanya santuy hehe 

#grabunlimited https://t.co/0vjQugrabo",2022-11-21T16:46:20Z,eyetion24,0.3831527767337891,0.24184226080015914,0.37500496246605164,positive
"wak, aku baru tau kalo driver Grab bisa akses nomor customer ya? kalo kek gini penyalahgunaan data privasi ga sih wak, kesel kali klo dapat2 kekgini , udah di block kok wak tapi bisala ya @GrabID fitur call nya dihide dan klo bisa di dalam aplikasi aja, jangan pake  (cont..) https://t.co/fNlQMXd367",2022-11-21T17:24:19Z,medanfess_,0.24331546991575698,0.2777812633103654,0.47890326677387757,negative
@GrabID gabisa donlot grab udh kena banned🥲,2022-11-21T17:54:55Z,fathiyahhayati,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID nunggunya sampe berapa tahun min? Gedek juga lama² kaga ada konfirmasi https://t.co/3DHOGslBg8,2022-11-21T16:09:51Z,lo_junk,0.3928879991048458,0.3151011886178396,0.2920108122773146,positive
"@GrabID drivernya lamaaaaaaaaaa, di chat ga balas. Orang bayar mahal jarak dekat biar cepat sampai ini aku abis nunggu dikau aja lahh",2022-11-21T11:12:33Z,ionjeonghoney,0.21741815171596693,0.2307299569733016,0.5518518913107315,negative
@GrabID 🐱: mending kamu ikut aku aku lg nunggu biskuit ikan jastipan kakak #GrabJastip https://t.co/5QCWWcP3qY,2022-11-21T11:11:38Z,ppuspanegara,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID Saya mau daftar driver grab bike apa sudah di buka kembali,2022-11-21T13:46:18Z,sigitraharja,0.23274740533354904,0.33019221118633235,0.4370603834801186,negative
"@GrabID ini menu d grab viet Saigon mau order tp ga ada info mana yg halal, gmn ya? Kenapa jg susah bayar pake kartu ya? 2x coba declined gtu pdhl bayar transaksi diluar grab viet k.debit nya ga pernah ada kendala. 🙄 https://t.co/39H95EfzCY",2022-11-21T15:38:08Z,itsborneo,0.5704680071613171,0.21335474841714477,0.21617724442153816,positive
"@GrabID kok bisa ya driver harusnya 10 min lgi sampai titik jemput mencet bahwa dia sudah arrived hmmm :""",2022-11-21T12:18:03Z,vanessakalbia,0.2257841792851784,0.2546516561624184,0.5195641645524033,negative
"@GrabID Pesen grabfood tapi ko ga nyampe nyampe ya ini udah lama banget. Resto bilang pengemudinya ga dateng2, gimana nih? Kecewa banget",2022-11-21T14:07:47Z,vanesafebri,0.39002048570671705,0.23296757827698952,0.3770119360162934,positive
"@GrabID halo min, kenapa ya mau nyambungin kartu mc bri ke grab gabisa? Mohon bantuannya. Dwri kemarin2 error mulu deh bikin sebel.",2022-11-21T10:12:08Z,vamozamigos,0.2316476149866987,0.340004112414523,0.4283482725987783,negative
"Naik Grabbike dapat potongan harga berkah 6RB dengan bayar pakai LinkAja Syariah. Yuk sambungkan aplikasi LinkAja Syariah-mu dengan Grab-mu sekarang!

#MakinBerkah https://t.co/YKqOwH2H32",2022-12-05T18:00:02Z,SyariahLinkAja,0.3273911294374752,0.42494082517541965,0.24766804538710502,neutral
kaget ternyata skrg harga grabbike udh mahal kali https://t.co/qhGrHTRdAS,2022-12-06T08:05:08Z,chintyasaharaf,0.23098682209107937,0.2540675295846267,0.5149456483242938,negative
"Tadi dapet grab pake electric bike, gemesh banget jalannya pelan2 gada suaranya gitu 🥺",2022-12-09T17:58:32Z,mondeclairs,0.3277358549901229,0.23119058089333439,0.44107356411654264,negative
"@e100ss Ini Mimin @e100ss mbak yang pernah naik GrabBike turun di perempatan JL Demak ya""?",2022-12-06T01:07:15Z,AbbsTrax,0.23220084520126524,0.27223211001550657,0.49556704478322827,negative
@elisabethale Walopun pake gojek / grabbike tetep padet bgt masya ampun lis,2022-12-05T08:48:55Z,reizanahej,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"Terus lg neh, udah pesen grab bike, dapet driver, tp 5 menit ga jalan dan ga chat. Ah anjing lah. Kalo ga mau pick up ya ngomong, gue chat malem, di bales nya jg lama. Gue dah cape elahh",2022-12-07T20:46:05Z,masharena_,0.2585917856037564,0.320953321994286,0.42045489240195755,negative
@i_m_mortal_ kak im tau promo gojek atau grabbike ga?,2022-12-06T08:04:10Z,vanilli_la,0.22861796896953418,0.4692381157015832,0.3021439153288825,neutral
"woyyyy nyokapnya cowo gua lucu bgttttttt gue dikasih scraf favoritnya 😭😭😭😭 perkara mlm2 gue mau balik naik grab bike tp dia ngeliat gue pake kalung emas, gabisa bukainnya krn katanya susahh jd dikasih scraf buat nutupin😭 dipasangin lgsg ke leherkuuu YA TUHAN AKUU SALTING BGT",2022-12-06T13:27:24Z,cubbl3,0.22956579765084453,0.29190040279431984,0.4785337995548356,negative
Gilak ya @GrabID senin pagi malah error gini gaada grab bike https://t.co/Mhs7TKbMjU,2022-12-05T06:33:09Z,dinirsml,0.23646115854135813,0.2458377747295235,0.5177010667291183,negative
aneh bgt gak ada pilihan grab bike padahal dr tangerangnya wak naik grab bike,2022-12-05T08:32:17Z,__REGYNA,0.21198282396543536,0.5759901754914992,0.21202700054306547,neutral
"jaksel &gt; bekasi + grab bike, mantab pegel poll sebadan2 + kaki☺️",2022-12-09T23:18:49Z,lippiesnme,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@tirzasiagian Iyaaaa, tapi grab bike dan grab car juga kalo ada voucher potongannya ga main2",2022-12-07T17:54:08Z,enyyyys,0.30903227756130924,0.3600996330818153,0.3308680893568755,neutral
"Bi Bismillah
Menjemput rezeki 🏍🏍🏍

#grabindonesia
#grabbike",2022-12-08T06:34:13Z,jakacityx,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"Driver grab skrg unprofessional bgt padahal posisi driver deket banget tp nunggu jalannya aja ampe 10 menit baru nyampe titik jemput, setiap pake grabbike pasti begitu pft @GrabID",2022-12-05T12:55:53Z,adipatibalkon,0.3277358549901229,0.23119058089333439,0.44107356411654264,negative
"aneh2 bgt grabbike kemaren kayak disentil Tuhan ""rasain skrg gbs andelin gr4b""",2022-12-01T12:12:14Z,gulaicancang,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"tanpa grabfood grabbike grabcar, gaungan girlboss ini bakal sirna",2022-12-09T19:46:21Z,gulaicancang,0.23030198330031235,0.2562501206698791,0.5134478960298084,negative
"Pake outfit buat naik TJ (yg biasanya dpt duduk), jarak deka, lalu rencana dr ktr tangerang - ktr manggarai pakai grab car.
Eh lihat macet di tol seperti itu, putusin karawaci ke stasiun naik grabbike, dan lanjut kereta ke manggarai 😭
Terdrama banget. Gak bawa jaket pula😭",2022-12-09T15:06:47Z,nestiituagnes,0.26888039467058183,0.22510178938694972,0.5060178159424684,negative
"✅ Keep Kalem ✅ Keep Murah
Mimin tantangin kamu buat buktiin sendiri MURAHNYA tarif #GrabBike Hemat

Ambil hp-mu, buka aplikasi #Grab :
1.Pilih layanan “Motor” di aplikasi Grab
2.Masukkan titik penjemputan dan pengantaran
3.Pilih layanan #GrabBike Hemat lalu klik “Pesan” ! https://t.co/9eGavy5248",2022-12-08T18:18:36Z,jembermfs,0.24553277069015492,0.3130003672254955,0.44146686208434965,negative
"Kemarin super excited ngeliat @eajpark di #HITCJAKARTA . Td berangkat kerja naik Grabbike, keinget Jae lg, how humble he really was (&amp; is), jd terharu malah nangis di Grab 😢 #postconcertdepression",2022-12-05T09:55:26Z,AnastasiaRachel,0.22037033774298856,0.5491578688085534,0.23047179344845817,neutral
Bapak grabbike aku rambutnya keriting cakep banget rasanya pengen aku hadiahi virgin coconut oil agar rambut keriting tetap terjaga tekstur dan kelembabannya,2022-12-08T20:01:25Z,_carolineputri,0.4430909651644192,0.2308085228258537,0.32610051200972706,positive
"Senin Pagi udah dibuat kesel sama driver grab bike yg hari gini udah mau 2023 masih aja ga bisa baca maps, hadeh! @GrabID",2022-12-05T05:16:21Z,dwikirmd,0.2617940634252077,0.268808199014757,0.4693977375600352,negative
https://t.co/Jo1oCtlo6h  bukan berita tentang kasus pelecehan grabbike hanya berita lain saja,2022-12-08T03:23:47Z,ortubelajar,0.26970554989260387,0.23961780252838855,0.4906766475790075,negative
[askrl] goride grabbike jarang ada promo y skrng :((((,2022-12-08T14:50:08Z,Askrlfess,0.23103862643237333,0.46730626609506093,0.30165510747256574,neutral
"Ini driver @GrabID ya.??? Knapa makin banyak Driver GRAB BIKE ojol yg kyk Preman.??? 
https://t.co/wFOsgCbqQb",2022-12-07T11:53:10Z,SachielhP,0.24502564085202191,0.2922972861728229,0.46267707297515526,negative
"@discountfess iya kan itu udh ada bacaannya nder dibawah tulisan grabgifts ""potongan voucher grabcar/grabbike"" ...",2022-12-08T11:33:45Z,slayoolay,0.21524118286159535,0.21738211047276745,0.5673767066656371,negative
"@messsiiiii__ Hi Kak Melissa, maaf ya kak🙇‍♀️ Untuk pemesanan layanan GrabBike maka kendaraan yg kakak terima dilakukan secara acak by sistem. Kakak bisa dapat motor listrik atau motor biasa. Tapi tidak bisa ditentukan secara manual🙏✨-Tita",2022-12-06T06:27:42Z,GrabID,0.5167096972458178,0.22280456073159405,0.26048574202258806,positive
"@PaxSanguina Baik Kak Bagaskoro mohon maaf banget ya bikin gak nyaman karena mitra pengemudi kami tdk bisa di hubungi 🙏🏼 Utk pemesanan GrabBike Kakak udh aku bantu batalkan yaa, silakan untuk memesan kembali yaa. Terima kasih Kak dan hati-hati di jalan 💚 -Mamat",2022-12-02T22:08:27Z,GrabID,0.5347634539526114,0.22007692340251683,0.2451596226448718,positive
"Yak yak, udah tahu kan ya aku di #HITCJakarta 🤭

Buat yang mau otw naik GrabCar or GrabBike, drop off-nya di Grab HITC Main Entrance, kalo mau promo ya boleee aku kasi: GRABHITC

#Percaya Mimpimu 

Nih shelter Grab buat kamu drop off 👇 https://t.co/32NQVjtQZm",2022-12-03T15:05:01Z,GrabID,0.2532051009346955,0.25424626642508613,0.49254863264021825,negative
2. Menambah armada transportasi (GrabBike &amp; GrabCar) khususnya pada saat acara berakhir dan pengunjung akan meninggalkan lokasi konser. Ribuan mitra GrabBike dan mitra GrabCar akan disiagakan atau diarahkan di lokasi acara.,2022-12-04T19:23:10Z,GrabID,0.5566894632964053,0.2267923930456251,0.21651814365796948,positive
Jalan 4 hari Travel-kapal laut-pesawat-kereta-grabcar-grabbike-pesawat-damri-kapal laut-travel-bus-grabbike mode lengkap.,2022-12-05T09:12:31Z,LuthfiReza69,0.2209548483311622,0.5293448909026962,0.24970026076614169,neutral
"Grabbike conversation

🤠: Kerja dimana mas ?
🫠: Di Sudirman mas
🤠: Wah tempat kerja impian semua orang itu mas, hebat mas nya 
🫠: *Terdiam tertampar kenyataa mana didalam hati sedang ngeluh capeeeee 😭",2022-12-08T08:17:35Z,herkahahaha,0.562354067242576,0.2149270182471009,0.22271891451032325,positive
"Grabbike malam ini, kaget bgt https://t.co/edd2CTbWvO",2022-12-07T23:33:26Z,999692ji,0.2321167529329653,0.2609297394469101,0.5069535076201246,negative
@GrabID Knp ya grab skrg udh jarang ngasi promo bike?,2022-12-10T04:51:16Z,askey546,0.23646115854135813,0.2458377747295235,0.5177010667291183,negative
"Ditanyain bapak grabbike 
👨🏻”abis kerja mba?” 
🧕🏼*diem..* “iya pak” 
👨🏻”kantornya dimana?” 
🧕🏼”…sudirman..”

hmm berat yah",2022-12-08T21:02:21Z,kxgyyy,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"please @GrabID bikin regulasi motor grab bike jangan pake moge.

selain bikin pegel dan takut jatoh ngejungkang, ini saya pake rok ya Allah bingung duduknya gimana :))) https://t.co/Jwy8A3CDNJ",2022-12-05T10:01:05Z,ren51db,0.23386067853720238,0.2692190191183677,0.4969203023444299,negative
"Seberapa gak enakan lo sama orang?
Gw rela ujan ujanan pake jas ujan tipis naik grab bike Tomang-Tebet karena gak tega mau cancel driver trus ganti naik grab car",2022-12-09T12:13:30Z,oktalinee,0.24167624865796536,0.22485955685504805,0.5334641944869866,negative
Kenapa di jkt gk ada grab bike xl pdahal surabaya ada😭,2022-12-05T16:20:19Z,dipikirnantiaja,0.23040060403613277,0.4836673990976283,0.28593199686623905,neutral
@vuiddon Grab bike aja kak,2022-12-06T18:45:13Z,suho_bini,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
grab bike knp ilang ya😬,2022-12-05T10:19:23Z,namelessjune,0.23646115854135813,0.2458377747295235,0.5177010667291183,negative
"Suka aku naik GrabBike kat Bangkok, mcm boyfriend datang pick up plak 🤭 https://t.co/VzvRVzSnIT",2022-12-06T09:22:01Z,pinkyfish10,0.5700447608701268,0.21329893793668006,0.2166563011931931,positive
pertamakali naik grab bike yg listrik... jadi berasa naik sepeda dengan kecepatan tinggi,2022-12-07T08:02:59Z,Dellskii,0.25205087089986417,0.3281938209443763,0.41975530815575945,negative
"Cerah banget tadi jam 7 an.. begitu kelar makan dan take away kopi (jam 9 nan) ujan deres! Padahal harus balik ke kantor ahahahaha 

Akhirnya wa bpk buah, ijin bentar.. tp gak reda juga, akhirnya pindah dr grab bike ke grab car (gw neduh di tengah jalan). Sampai GG kering 🤣🤣 https://t.co/QWXcGp9qZh",2022-12-09T10:43:42Z,iestea,0.5218325211046171,0.22212004602598592,0.2560474328693969,positive
"pulang dg kekuatan super grab bike, minum Paramex lalu turu",2022-12-08T16:29:05Z,khilyaku,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@undipmenfess Sebulan bulak balik kostan kampus naik grabbike nyampe 600k wkwkw, kalo mau nanti di tanggal ga ada duit jalan kaki ke kampus",2022-12-09T12:38:10Z,AswinSubarkah,0.2401220984275141,0.38888432643309345,0.3709935751393924,neutral
Mau marah tp gabole. Ini aku naik grab bike gangerti gmn helmnya bs sampe basah ke dalem2 mau cancel tp cm perkara helm. Ga cancel kerudung smpe baju bagian dadaku kuyup😵‍💫jdnya dingin bgt ih bt,2022-12-09T18:47:22Z,unknwnpssgrs,0.2288889760878561,0.2687456405366094,0.5023653833755346,negative
wtb voucher gojek goride atau grab bike doongg,2022-12-06T23:15:27Z,polcaynew,0.22861796896953418,0.4692381157015832,0.3021439153288825,neutral
"@yesungiedf @GrabID Kayanya gara2 corona naik?? Banyak yg ilang dy coba search ""grab bike ilang"" wkwkwjwj https://t.co/LkRJpMjg2P",2022-12-05T07:13:22Z,YeHeeHyuk,0.25994932878989424,0.4821479282471923,0.25790274296291343,neutral
krn jembatan putus jd aku gabisa pesen grab bike krn selalu dpt yg lagi di pdg bulan dan orgitu gamau mutar. lihat ak jdnya pemborosan https://t.co/ThXokeTFSf,2022-12-06T07:34:35Z,shaanindy,0.2763441768028727,0.3192236281514575,0.4044321950456697,negative
Hah apa bedanya Grab bike sama Grab bike hemat??,2022-12-09T09:29:49Z,allhailqueen__,0.32225043305845696,0.2515617620306754,0.4261878049108678,negative
mewek bgt dr karet- otista gojek/ grabbike 68 ribu ada gila2nya,2022-12-01T18:37:40Z,ViraAmalina,0.23103862643237333,0.46730626609506093,0.30165510747256574,neutral
ada yg tau kode promo goride/grab bike ga si? sumpah ga kuat kalo kudu 36rb tiap hari😫,2022-12-04T19:14:27Z,saturnonwoo,0.22980292391931784,0.48725544465691245,0.2829416314237697,neutral
"Naik grab bike, abangnya wangi dan rapih bener. Berasa mau ngedate berdua🙂🙂🙂",2022-12-01T19:14:24Z,danillasoeradi,0.2638794631029275,0.31015343651375044,0.4259671003833221,negative
"Ini jangan bilang grab unlimited cuma motong 2,5k buat grab bike :)

Jd ga worth it anj",2022-12-03T12:49:11Z,dekamethasone,0.23079666237950347,0.28069824429686274,0.48850509332363373,negative
terus kayak grab nembak dari pik 2 ke URBAN FARM BUNDERAN CHINA TOWN ITU 100 REBU NGENTODDDDDD GRAB BIKE 5KM 100 RIBU APA GUE GA LELAH,2022-12-04T01:10:05Z,kaidante_,0.21911742253473224,0.23961188285132012,0.5412706946139476,negative
"Naik Grabbike lebih mudah pake LinkAja dan dapatkan diskon 90%.

Informasi lengkap cek https://t.co/dJ9OaWVGcb

Pede #Apa2Bisa https://t.co/roX3v6mZtl",2022-12-03T09:03:32Z,linkaja,0.23359165393992784,0.3997910510308595,0.36661729502921264,neutral
@GrabID saya mau mesen grab bike kenapa adanya grab car semua?? https://t.co/KSoWnBjgJH,2022-12-03T10:56:24Z,nunachangkyun,0.23200102598795286,0.34800446378227473,0.4199945102297725,negative
"Keliling sekali ga dapat2 apa2 di daerah itu. Sempet kepikiran mau melakuin apa yng dilakuin orang, naik grab bike (karna ini available cukup banhak) boti sampe ke PIK 1 aja cuman gajadi krna ga convinient pls salah satu temen w udh mau abis baterenya jd harus buru2",2022-12-04T10:15:57Z,backjoyski,0.2791950522700567,0.2410667495177623,0.47973819821218094,negative
"Ikr, gua udh tau hima sm bem kampus gua kek kentut. Terus temen gua msh yg kek ""ayo ris ikut ris, kalo gua jd wakil nanti lu kerjanya gampang"" et biayain grab bike gua dah bolak balik 💀 soalnya temen w dipaksa semi diancem ikut hima sm dosen w. Gada kisah cinta di kuliah, pret https://t.co/Gr50lck16Y",2022-12-04T17:29:43Z,muffinqake,0.22037033774298856,0.5491578688085534,0.23047179344845817,neutral
hah apadeh ini knp grabbike tiba2 gaada,2022-12-02T17:23:58Z,artioong,0.23030198330031235,0.2562501206698791,0.5134478960298084,negative
grab bike error atau gimana deh?,2022-12-03T09:58:09Z,deewishies,0.22861796896953418,0.4692381157015832,0.3021439153288825,neutral
"Disini tuh paling males kalo diajak ngobrol supir grab @GrabID car atau bike. Bukannya apa keponya keterlaluan. Nanya kerja dimana, bidang apa itu pt nya, ada loker ga, kok naik sendirian ga ada yg jemput, naik grab car dibayarin kantor yaa teh.  Ga sekalian nanya gaji gw brp 😠",2022-12-03T19:53:50Z,chouxlover07,0.2332645355217446,0.39762230059262343,0.369113163885632,neutral
Cara Menggunakan Aplikasi Grabbike Terbaru untuk Pemula https://t.co/L4Sqpud0AR,2022-12-02T13:54:15Z,bacalagersmedia,0.2155041314170434,0.5701314398670049,0.21436442871595174,neutral
"Aduh, pesen grab bike malah yang bawa ibu2 lagi, maaf ya bu saya berat 🥲🥲",2022-12-01T13:43:50Z,vir_hoe,0.25916521403405446,0.23788494283145556,0.5029498431344899,negative
gimana siiii mau pulang ga ada grab bike😣 padahal dari matraman doang ke tebet. Zzzzz,2022-12-02T22:18:30Z,hallopesekk,0.23087371583586042,0.46292328145463285,0.3062030027095067,neutral
"20 Kode Promo Grab, GrabFood, GrabMart, GrabBike, GrabCar, Belanja Jadi Murah Banget Pakai Diskon dan Cashback https://t.co/hR9NO0fowd",2022-12-01T13:32:25Z,Ficko_,0.3507442223458869,0.23239572759448246,0.41686005005963067,negative
grab car doang sih kalo bike alhamdulillah blm pernah ditanya gitu,2022-12-04T15:16:22Z,heidylaide,0.25994486676450557,0.22359261805137906,0.5164625151841153,negative
"@hermawan_devina Sejak pandemi jd lebih sering dimasakin sama ayang katanya biar lebih higienis, jd aku mau beliin bahan masakan (sayur, buah, dll) di GrabMart trus dikirim ke rumah ayang, hasil masakkannya dikirim ke rumhku pake GrabBike. Seneng ada Parade Diskon di GrabMart #KasihSelaluSampai.",2022-12-02T21:24:54Z,denmaswahyu,0.43051747417186914,0.2969766134995624,0.2725059123285685,positive
"Hari ini kenapa semesta ga mendukung bgt ya.
1. Mbak pos goblok overcharged
2. Beli gongcha tp mbaknya lupa masukkin gula
3. Abang grabbike motornya kaga nyaman bgt, ga tau jalan &amp; pelan bgt jlnnya hhhh",2022-12-03T16:10:45Z,me_crescente,0.5341364620322082,0.22024921304569695,0.24561432492209476,positive
"Kalo naik grab bike di bangkok tanya aja ada helm gak, soalnya kalo nunggu drivernyq ngasih gak bakal dikasih😭 https://t.co/9EjddwGWO7",2022-12-02T10:12:46Z,doiejej,0.23407563722451322,0.4850913468195289,0.28083301595595783,neutral
@sbyfess Grab bike aja nder atau gojek terus send live location ke temen atau siapa jaga jaga kalo ada apa apa,2022-12-01T20:31:07Z,badutbumble,0.23724875281844457,0.305005508963682,0.45774573821787334,negative
"@debrisumule kayanya 3x aku naik grab bike gitu, 2x aku diajak ngomong sepanjang jalan, bener bener life story bapak2 ini walaupun aku meragukan kebenarannya wkwk. awalnya aku excited dengerin ceritanya lama lama cape ya wak mana perjalanan jauh, bawa motornya dipelanin, trauma prenly🙏🏼",2022-12-03T12:41:05Z,Piscxxxs,0.3144576384341176,0.24568503602600805,0.43985732553987444,negative
